id,duplicate_of_id,parent_event_id,relevance,updated,title,labels,category,description,start,end,predicted_end,timezone,duration,country,lat,lon,geo,placekey,impact_patterns,venue_id,venue_name,venue_formatted_address,scope,rank,local_rank,aviation_rank,phq_attendance,state,cancelled,postponed,deleted_reason,first_seen,place_hierarchies,private,brand_safe
Gy8CQoXLexD5PwvM7z,,,,2022-11-03T22:20:43Z,Dune Rats and Chastity,"concert,music",concerts,,2023-02-09T04:30:00Z,2023-02-09T04:30:00Z,,America/Los_Angeles,0,US,45.5229642,-122.6737152,"{""geometry"": {""coordinates"": [-122.6737152, 45.5229642], ""type"": ""Point""}}",226-222@5xc-jv7-dvz,,qAKzzRGN9Xd3FbUpAaPEeV,Dante's,"350 West Burnside Street
Portland, OR 97209
United States of America",locality,37,52,0,215,active,,,,2022-10-24T22:20:15Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
4QYdCR7mHf8pzXL4cG,,,,2022-11-13T00:10:21Z,TEKE::TEKE,"concert,music",concerts,,2022-12-14T04:00:00Z,2022-12-14T04:00:00Z,,America/Los_Angeles,0,US,45.5620804,-122.6737594,"{""geometry"": {""coordinates"": [-122.6737594, 45.5620804], ""type"": ""Point""}}",22d-222@5xc-jv5-nnq,,33fzZrGNYbaPDW9DrvfAFtr,Polaris Hall,"635 N Killingsworth Ct
Portland, OR 97217
United States of America",locality,35,54,,169,active,,,,2022-10-24T22:20:19Z,"6295630>6255149>6252001>5744337>5742126>5745705,6295630>6255149>6252001>5744337>5742126>5746545",False,True
9jnq3zcSa7aUUwaRWa,,,,2022-11-12T00:27:27Z,Portland Cello Project,"concert,music",concerts,,2022-12-12T04:00:00Z,2022-12-12T04:00:00Z,,America/Los_Angeles,0,US,45.518988,-122.6520524,"{""geometry"": {""coordinates"": [-122.6520524, 45.518988], ""type"": ""Point""}}",@5xc-jxm-hkf,,336daHL9aTzJADYiimww2zB,Revolution Hall,"110 1300 Southeast Stark Street
Portland, OR 97214
United States of America",locality,43,61,0,430,active,,,,2022-10-27T18:18:13Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
CEdNCNmZw7spizGVcP,,,,2022-11-20T12:12:18Z,Curren$y,"concert,music",concerts,,2022-12-21T04:00:00Z,2022-12-21T04:00:00Z,,America/Los_Angeles,0,US,45.5227415,-122.6580938,"{""geometry"": {""coordinates"": [-122.6580938, 45.5227415], ""type"": ""Point""}}",226-223@5xc-jv7-jd9,,3tV84zRhzx3uh9Jm8Yx4XB,The Bossanova Ballroom,"722 East Burnside Street
Portland, OR 97214
United States of America",locality,41,58,0,335,active,,,,2022-10-27T18:20:20Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
3pzBhM68ypEi8nwBW8,,,,2022-11-11T02:03:29Z,Pete Holmes,"entertainment,performing-arts",performing-arts,,2023-01-14T03:00:00Z,2023-01-14T03:00:00Z,,America/Los_Angeles,0,US,45.5008089,-122.6545459,"{""geometry"": {""coordinates"": [-122.6545459, 45.5008089], ""type"": ""Point""}}",223-222@5xc-jwt-9fz,,wecGRF3Wj64mXG397HtXEt,Aladdin Theater,"3017 Southeast Milwaukie Avenue
Portland, OR 97202
United States of America",locality,41,61,0,374,active,,,,2022-10-27T22:21:53Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
6KWXiHPE9V6XL8JAqi,,,,2022-11-16T22:36:52Z,Puddles Pity Party,"concert,music",concerts,,2023-01-13T04:00:00Z,2023-01-13T04:00:00Z,,America/Los_Angeles,0,US,45.518988,-122.6520524,"{""geometry"": {""coordinates"": [-122.6520524, 45.518988], ""type"": ""Point""}}",@5xc-jxm-hkf,,336daHL9aTzJADYiimww2zB,Revolution Hall,"110 1300 Southeast Stark Street
Portland, OR 97214
United States of America",locality,42,60,0,404,active,,,,2022-10-27T22:21:53Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
HcnuMgzFVpHiHpJb2C,,,,2022-10-27T22:22:11Z,Ace Aura,"concert,music",concerts,,2022-12-08T16:00:00Z,2022-12-08T16:00:00Z,,America/Los_Angeles,0,US,45.5205209,-122.663075,"{""geometry"": {""coordinates"": [-122.663075, 45.5205209], ""type"": ""Point""}}",227-222@5xc-jv7-gx5,,Tq6AbwbkgrPShyDmBTBd4k,45 East,"315 Southeast 3rd Avenue
Portland, OR 97214
United States of America",locality,35,52,,183,active,,,,2022-10-27T22:21:56Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
FZotXP5aSCju8Brndv,,,,2022-11-14T00:23:17Z,Choir Boy,"concert,music",concerts,,2022-12-05T04:00:00Z,2022-12-05T04:00:00Z,,America/Los_Angeles,0,US,45.518988,-122.6520524,"{""geometry"": {""coordinates"": [-122.6520524, 45.518988], ""type"": ""Point""}}",@5xc-jxm-hkf,,336daHL9aTzJADYiimww2zB,Revolution Hall,"110 1300 Southeast Stark Street
Portland, OR 97214
United States of America",locality,40,58,0,300,active,,,,2022-10-27T22:22:03Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
DGNdEZ95aADXjDoWSs,,,,2022-11-11T04:12:06Z,Mean Jeans,"concert,music",concerts,,2022-12-02T04:00:00Z,2022-12-02T04:00:00Z,,America/Los_Angeles,0,US,45.5620804,-122.6737594,"{""geometry"": {""coordinates"": [-122.6737594, 45.5620804], ""type"": ""Point""}}",22d-222@5xc-jv5-nnq,,33fzZrGNYbaPDW9DrvfAFtr,Polaris Hall,"635 N Killingsworth Ct
Portland, OR 97217
United States of America",locality,35,54,,169,active,,,,2022-10-28T22:23:36Z,"6295630>6255149>6252001>5744337>5742126>5745705,6295630>6255149>6252001>5744337>5742126>5746545",False,True
FngKsNYaoGS7qPGgiZ,,,,2022-10-28T22:23:58Z,Chris Juhlin,"concert,music",concerts,,2022-12-01T15:00:00Z,2022-12-01T15:00:00Z,,America/Los_Angeles,0,US,45.540796,-122.675442,"{""geometry"": {""coordinates"": [-122.675442, 45.540796], ""type"": ""Point""}}",@5xc-jtz-575,,39cGbHZqTCcgx73cVbFqVCD,McMenamins White Eagle Saloon & Hotel,"Portland, OR 97227
United States of America",locality,40,58,0,308,active,,,,2022-10-28T22:23:37Z,"6295630>6255149>6252001>5744337>5742126>5733129,6295630>6255149>6252001>5744337>5742126>5746545",False,True
7VRHJXkkSZGmxrFEX6,,,,2022-11-09T01:56:34Z,PACIFIC VIBE,"concert,music",concerts,Pacific Vibe with Hop Creek and Jus WrightDoors: 8:00pm // Show: 9:00pm // Ages 21+.Star Theater Presents: Pacific Vibe with Hop Creek and Jus Wright.,2022-12-10T05:00:00Z,2022-12-10T05:00:00Z,,America/Los_Angeles,0,US,45.523364,-122.6765629,"{""geometry"": {""coordinates"": [-122.6765629, 45.523364], ""type"": ""Point""}}",226-222@5xc-jv7-8vz,,79RRrifvEVyq7KJsKFBuLh,Star Theater Portland,"13 Northwest 6th Avenue
Portland, OR 97209
United States of America",locality,44,59,0,500,active,,,,2022-10-30T01:05:59Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
73gKSD7F8XaoeLcJxe,,,,2022-11-11T00:45:43Z,Kids Return,"concert,music",concerts,,2023-02-20T04:00:00Z,2023-02-20T04:00:00Z,,America/Los_Angeles,0,US,45.5226309,-122.6569033,"{""geometry"": {""coordinates"": [-122.6569033, 45.5226309], ""type"": ""Point""}}",228-223@5xc-jv7-hbk,,SKPCufCKqzGVsQTV6kYgwV,Doug Fir Lounge,"830 East Burnside Street
Portland, OR 97214
United States of America",locality,36,53,0,193,active,,,,2022-10-30T13:37:57Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
4aKAws9G98d3WpM92A,,,,2022-10-30T15:57:36Z,"ValenTango 2023 (Pre-registration ends Wed Feb 8, 2023)","festival,performing-arts",festivals,"ValenTango 2023: Last day for pre-registration discounts is Wed Feb 8, 2023--after that it's pay at the door.",2023-02-16T05:00:00Z,2023-02-20T09:00:00Z,,America/Los_Angeles,360000,US,45.5303913,-122.65575819999998,"{""geometry"": {""coordinates"": [-122.65575819999998, 45.5303913], ""type"": ""Point""}}",222-223@5xc-jv6-rzf,,,,,locality,42,60,,381,active,,,,2022-10-30T15:56:49Z,"6295630>6255149>6252001>5744337>5742126>5733129,6295630>6255149>6252001>5744337>5742126>5746545",False,True
HanvbVJYdstNv3TvU7,,,,2022-11-18T01:19:53Z,Julana Torres' La Colorá,"concert,food,music",performing-arts,"Note: Ticket holders for this show receive free admission to the Jack London Burly-Q Burlesque Revue after the show!Julana Torres, known as La Color is a multifacetedartist gracing Portland andnational stages for over 25 years. A classically trained dancer, singer and actor, As aclassically trained dancer, singer and actor, Julanas versatility as a performer, pairedwith her Puerto Rican roots, engages audiences in an unforgettable rhythmicexperience. Her new groupLa Color is an explosionof classic Salsa, Latin Jazz,and Pop/Salsa fusion.La Colorhighlights the legacyof her percussionist family as sheis often joined on stage by her father Bobby Torres and brothers Reinhardt Melz andCarmelo Torres.",2022-12-04T05:30:00Z,2022-12-04T05:30:00Z,,America/Los_Angeles,0,US,45.5194518,-122.6762911,"{""geometry"": {""coordinates"": [-122.6762911, 45.5194518], ""type"": ""Point""}}",zzw-224@5xc-jv7-ct9,,QafirYL7hhHQKkmLgFBLzH,The Jack London Revue,"529 Southwest 4th Avenue
Portland, OR 97204
United States of America",locality,36,52,0,210,active,,,,2022-11-02T01:09:01Z,6295630>6255149>6252001>5744337>5742126>5746545,False,False
7TPGYrLXpRnmeHm2h2,,,,2022-11-02T05:03:38Z,Mel Brown B3 Organ Group,"concert,music",concerts,"Notes on Seating: The Jack London provides two options for ticket purchasers: Reserved Seating and General Admission. Reserved Seating is purchased on a table-by-table basis in the central part of the venue and is only available for select shows. Both Tables AND General Admission seating is limited on a first come first serve basisEffective March 12, 2022 masks will no longer be required for patrons but will be strongly encouraged when not actively eating or drinking. Effective March 22, 2022 proof of vaccination or a negative COVID test will no longer be required for entry. These policy changes will be in effect until further notice. MEL BROWN -- An Oregon icon, has been labeled the Gentleman of Jazz, with a career spanning a half century. The city of Portland proclaimed June 22, 1989 Mel Brown Day in recognition of Mels achievements as a musician and educator, receiving the Governors Arts Award in 2002. Mel first made his mark as a Motown staff drummer, recording and touring with the Temptations, Smokey Robinson, and many others. He subsequently spent ten years working with Diana Ross and other pop acts before giving up the road in 1991 and returning home to his first love: jazz. Mel has been a fixture in Portland ever since, leading groups six nights a week at Jimmy Maks and other venues when he isnt backing jazz artists like Joey DeFrancesco and Benny Golson.divPortland, Oregon saxophonist David Evans has performed or recorded with Art Abrams, Bryant Allard, Bill Bachmann, Dan Balmer, Phil Baker, Dan Barrett, Ed Bennett, Mike Brothers, Mel Brown, Dave Captein, Retta Christie, Steve Christofferson, Linda Daiber, Lynn Darroch, Rob Davis, Sandy Dennison, Dan Faehnle, Dave Frishberg, Dan Gaynor, Anandi Gefroh, David Goldblatt, Jim Goodwin, Darrell Grant, Tom Grant, Dave Holo, Jeff Hudis, Chuck Israels, Carlton Jackson, Rebecca Kilgore, Nancy King, Storm Large, Joe La Barbera, B. T. Lafayette, Matt Lemmler, Casey MacGill, Bob Magnusson, Johnny Martin, Linda Michelet, Dave Mills, Joe Millward, Glen Moore, Shirley Nanette, Mia Nicholson, Andrew Oliver, Tony Pacini, Jason Palmer, Eddie Parente, Charlie Porter, Randy Porter, Travis Ranney, John Reitz, Jean Ronne, Jackie Ryan, Dan Schulte, Andre St. James, Scott Steed, Ron Steen, Todd Strait, Jay Thomas, Bobby Torres, Chris Tyle, Tom Wakeling, Jed Wilson, Mike Wofford, Lee Wuthenow, Martin Zarzar, Tall Jazz, the Portland Chamber Orchestra, Bridgetown Sextet, The Midnight Serenaders, The Djangophiles, Ocular Concern, Boy and Bean and many others.RENATO CARANTO -- described as one of Portlands most soulful jazz saxophonists by The Oregonian, Renato is one of the most versatile, accomplished, soulful saxophonists anywhere. Arriving from the Philippines in 81 with only his horn, Renato has built an enviable career in Portland. After gaining a foothold in the local scene, Renato became one of the most sought-after jazzmen in the NW and beyond. In recent years, hes toured with Grammy-winning jazz artist Esperanza Spalding and late country legend Merle Haggard. Talk about versatility! LOUIS KING LOUIE PAIN -- Portlands boss of the B-3 (The Oregonian) hails from San Francisco, where he played and recorded with a wide variety of top musicians: Tower of Power guitarist Bruce Conte, Santana saxophonist Jules Broussard, Edwin Hawkins vocalist Dorothy Morrison, and B.B. King saxophonist Bobby Forte.",2022-12-09T04:00:00Z,2022-12-09T04:00:00Z,,America/Los_Angeles,0,US,45.5194518,-122.6762911,"{""geometry"": {""coordinates"": [-122.6762911, 45.5194518], ""type"": ""Point""}}",zzw-224@5xc-jv7-ct9,,QafirYL7hhHQKkmLgFBLzH,The Jack London Revue,"529 Southwest 4th Avenue
Portland, OR 97204
United States of America",locality,37,53,0,220,active,,,,2022-11-02T02:35:11Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
6Tyh8Dedf2XcAZjNrZ,,,,2022-11-04T01:55:11Z,Aaron Burnett Trio,"concert,music",concerts,"Notes on Seating: The Jack London provides two options for ticket purchasers: Reserved Seating and General Admission. Reserved Seating is purchased on a table-by-table basis in the central part of the venue and is only available for select shows. Both Tables AND General Admission seating is limited on a first come first serve basisAaron Burnett saxMichael Shekwoaga Ode drumsNick Jozwiak on bassAaron Burnett and The Big Machine is a project by Aaron Burnett with the intention of reflecting an urgent longing for freedom and peace in a world ruled by corporations and overwhelming technology. Since graduating from the Berklee College of Music, Aaron has performed extensively with The Big Machine, sharing the stage with world-renowned jazz artists such as Vijay Iyer, Terri Lyne Carrington, Kurt Rosenwinkel, and more. He has also toured with three time Grammy winner Esperanza Spalding, and plays on her new album 12 Little Spells. Born with a natural talent for visual art, Aaron Burnett began to study classical saxophone at the age 11. After attending the University of North Carolina at Greensboro for Classical and Jazz Performance (1999-2001), he relocated to Berklee College of Music in Boston for Classical Composition (2005-2008), graduating with a degree in Professional Music. Burnett has always stressed the importance of establishing a unique sound for himself while in college, studying classical Baroque composition techniques, advance harmony, world music, and atonal composition. He has performed with many renowned musicians such as Vijay Iyer, Teri Lyne Carrington, Kurt Rosenwinkel, Michelle Rosewoman, Jeff Tain Watts, and Kim Thompson, and toured with three-time Grammy winner Esperanza Spalding in her 2012 world tour with Radio Music Society. Burnett retains true nature of jazz in his music and his playing, always searching for new ways of interpreting the music while remaining modern and consistent with the times we live in.",2023-02-26T04:00:00Z,2023-02-26T04:00:00Z,,America/Los_Angeles,0,US,45.5194518,-122.6762911,"{""geometry"": {""coordinates"": [-122.6762911, 45.5194518], ""type"": ""Point""}}",zzw-224@5xc-jv7-ct9,,QafirYL7hhHQKkmLgFBLzH,The Jack London Revue,"529 Southwest 4th Avenue
Portland, OR 97204
United States of America",locality,37,53,0,220,active,,,,2022-11-04T01:00:38Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
GXtTGrnU6LmEsvZbFM,,,,2022-11-17T01:20:36Z,"THE FALL OF TROY - 15 Years of 'Manipulator' (playing album in full) with Strawberry Girls, & The Color 8","concert,music",concerts,,2022-12-18T04:30:00Z,2022-12-18T04:30:00Z,,America/Los_Angeles,0,US,45.523364,-122.6765629,"{""geometry"": {""coordinates"": [-122.6765629, 45.523364], ""type"": ""Point""}}",226-222@5xc-jv7-8vz,,79RRrifvEVyq7KJsKFBuLh,Star Theater Portland,"13 Northwest 6th Avenue
Portland, OR 97209
United States of America",locality,44,59,0,500,active,,,,2022-11-04T01:07:59Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
3LhprUSpUvSFGw4rzh,,,,2022-11-04T02:17:31Z,Scatter the Atoms That Remain,"concert,music",concerts,"Notes on Seating: The Jack London provides two options for ticket purchasers: Reserved Seating and General Admission. Reserved Seating is purchased on a table-by-table basis in the central part of the venue and is only available for select shows. Both Tables AND General Admission seating is limited on a first come first serve basisFranklin Kiermyer - drums + leaderDavis Whitfield - piano + music directorGeorge Garzone - saxophoneNick Jozwiak - bass.Scatter The Atoms That Remain redefines transformative spiritual music..The function of our music - its true purpose - is fulfilled when every one feels strong, free and unafraid to jump into the unknown, leaving behind what holds us back. That experience is what Scatter The Atoms That Remain is all about. Our music changes people..You can hear for yourselves and feel it too - this music is new - not like anything else. What it does is palpable. Thats the point - what it DOES - how it makes you feel. It causes an opening to occur. Like faithful prayer, seance and ritual, but not religious. Spiritual. Those in the know see where its coming from, those that are brave see where its going. The spirited are moved beyond thought. Thats its purpose. Fearless and uncompromising, this music is deeply rooted in our shared ancestry..Think of how you felt the first time you heard Jimi Hendrix play the Star Spangled Banner, or the first time you heard Sun Ship, Transition or First Meditations. Thats what people feel when they hear Scatter The Atoms..The legacy that all but went South after the 60s went underground, but never disappeared. The bar was raised so high, no one could get there. Young musicians that were so deeply compelled by Supreme Love and the Sun Ship had to follow another stream to take the edge off, or they turned away from tonality and pulse, hoping to ascend by speaking in tongues. As many have said, neither succeeded. Scatter The Atoms That Remain does..As Turiyasangitananda Alice Coltrane pointed out years after her husband John passed, the burden of continuance is up on your shoulders. You all are going to have to do your singular search. Its that singular search thats them led to this. Scatter The Atoms That Remain now shoulders that burden of continuance with open hearts.",2023-02-18T04:00:00Z,2023-02-18T04:00:00Z,,America/Los_Angeles,0,US,45.5194518,-122.6762911,"{""geometry"": {""coordinates"": [-122.6762911, 45.5194518], ""type"": ""Point""}}",zzw-224@5xc-jv7-ct9,,QafirYL7hhHQKkmLgFBLzH,The Jack London Revue,"529 Southwest 4th Avenue
Portland, OR 97204
United States of America",locality,37,53,0,220,active,,,,2022-11-04T01:10:02Z,6295630>6255149>6252001>5744337>5742126>5746545,False,False
HTr3ZR52na9cNxADLB,,,,2022-11-10T18:18:11Z,Flatfoot 56,"concert,music",concerts,,2022-12-04T05:00:00Z,2022-12-04T05:00:00Z,,America/Los_Angeles,0,US,45.5229642,-122.6737152,"{""geometry"": {""coordinates"": [-122.6737152, 45.5229642], ""type"": ""Point""}}",226-222@5xc-jv7-dvz,,qAKzzRGN9Xd3FbUpAaPEeV,Dante's,"350 West Burnside Street
Portland, OR 97209
United States of America",locality,37,52,0,225,active,,,,2022-11-06T00:58:31Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
ENCJ48DMHMiQi5mvqR,,,,2022-11-06T05:51:13Z,Lip Bomb PDX,"concert,music",concerts,,2022-12-04T04:00:00Z,2022-12-04T04:00:00Z,,America/Los_Angeles,0,US,45.544147,-122.4483327,"{""geometry"": {""coordinates"": [-122.4483327, 45.544147], ""type"": ""Point""}}",22b-222@5xc-kmq-w8v,,Z9cPXDiHy7tGbS3h4iJDbU,Celebrities Parkway Grill,"20725 Northeast Sandy Boulevard
Fairview, OR 97024
United States of America",locality,36,58,,205,active,,,,2022-11-06T05:09:56Z,"6295630>6255149>6252001>5744337>5742126>5733026,6295630>6255149>6252001>5744337>5742126>5746545",False,True
76oKCHHTQgosbnrqBN,,,,2022-11-06T05:25:42Z,Chance Hayden,"concert,music",concerts,,2022-12-05T03:00:00Z,2022-12-05T03:00:00Z,,America/Los_Angeles,0,US,45.5520089703,-122.675233148,"{""geometry"": {""coordinates"": [-122.675233148, 45.5520089703], ""type"": ""Point""}}",22w-222@5xc-jty-mc5,,38uvkZ2cdcgT8ZNp8EYmtht,The 1905,"830 North Shaver St
Boise
Portland, OR 97227",locality,36,56,,206,active,,,,2022-11-06T05:12:07Z,"6295630>6255149>6252001>5744337>5742126>5745705,6295630>6255149>6252001>5744337>5742126>5746545",False,True
9Zy3rnmaW8BSZ7nfZe,,,,2022-11-06T05:53:23Z,Chance Hayden and Ben Fowler,"concert,music",concerts,,2022-12-06T02:00:00Z,2022-12-06T02:00:00Z,,America/Los_Angeles,0,US,45.5309334,-122.6580963,"{""geometry"": {""coordinates"": [-122.6580963, 45.5309334], ""type"": ""Point""}}",22y-222@5xc-jv7-2p9,,,,,locality,35,53,,175,active,,,,2022-11-06T05:16:23Z,"6295630>6255149>6252001>5744337>5742126>5733129,6295630>6255149>6252001>5744337>5742126>5746545",False,True
7cvgzxRcWGfybnK3Zq,,,,2022-11-06T05:42:50Z,Chance Hayden and Blue Wave Band,"concert,music",concerts,,2022-12-10T02:00:00Z,2022-12-10T02:00:00Z,,America/Los_Angeles,0,US,45.5149,-122.673,"{""geometry"": {""coordinates"": [-122.673, 45.5149], ""type"": ""Point""}}",222-224@5xc-jv7-789,,32vV7cFYGypJxnXfRCP4SCi,Portland Spirit Salmon Street Springs Dock,"1020 Southwest Naito Parkway
Portland, OR 97204
United States of America",locality,38,53,,258,active,,,,2022-11-06T05:22:48Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
EgUn74jSpJc8f5Tw9e,,,,2022-11-17T06:13:02Z,Portland Night Market Preview Night!,"community,festival",festivals,"Portland Night Market Preview Night! Do you love the night market but want to enjoy it with less people, then preview night is for you!",2022-12-02T02:00:00Z,2022-12-02T05:00:00Z,,America/Los_Angeles,10800,US,45.5178616,-122.6644699,"{""geometry"": {""coordinates"": [-122.6644699, 45.5178616], ""type"": ""Point""}}",224@5xc-jv7-kmk,,,,,locality,39,56,,270,active,,,,2022-11-07T03:49:58Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
3jdky9C2SF2KnAjZVL,,,,2022-11-08T00:24:27Z,Jackson Michelson,"concert,music",concerts,,2022-12-03T05:00:00Z,2022-12-03T05:00:00Z,,America/Los_Angeles,0,US,45.5973192,-122.6686751,"{""geometry"": {""coordinates"": [-122.6686751, 45.5973192], ""type"": ""Point""}}",222-224@5xc-jwj-975,,32dDW2TPNbELwMkMnfFdSf7,Ponderosa Lounge,"10350 North Vancouver Way
Portland, OR 97217
United States of America",locality,43,64,0,422,active,,,,2022-11-08T00:14:56Z,"6295630>6255149>6252001>5744337>5742126>5726193,6295630>6255149>6252001>5744337>5742126>5746545",False,True
4jQkDk5XfCJ7ewLwDe,,,,2022-11-08T00:22:07Z,Cadillacs for Everyone,"concert,music",concerts,,2022-12-04T05:00:00Z,2022-12-04T05:00:00Z,,America/Los_Angeles,0,US,45.5973192,-122.6686751,"{""geometry"": {""coordinates"": [-122.6686751, 45.5973192], ""type"": ""Point""}}",222-224@5xc-jwj-975,,32dDW2TPNbELwMkMnfFdSf7,Ponderosa Lounge,"10350 North Vancouver Way
Portland, OR 97217
United States of America",locality,43,64,0,422,active,,,,2022-11-08T00:15:30Z,"6295630>6255149>6252001>5744337>5742126>5726193,6295630>6255149>6252001>5744337>5742126>5746545",False,True
5yPVw4CvQuZTM28XVf,,,,2022-11-08T00:27:24Z,"Jeremy McComb's Christmas, Cowboy-Stye","concert,music",concerts,,2022-12-08T03:00:00Z,2022-12-08T03:00:00Z,,America/Los_Angeles,0,US,45.5973192,-122.6686751,"{""geometry"": {""coordinates"": [-122.6686751, 45.5973192], ""type"": ""Point""}}",222-224@5xc-jwj-975,,32dDW2TPNbELwMkMnfFdSf7,Ponderosa Lounge,"10350 North Vancouver Way
Portland, OR 97217
United States of America",locality,43,64,0,422,active,,,,2022-11-08T00:16:32Z,"6295630>6255149>6252001>5744337>5742126>5726193,6295630>6255149>6252001>5744337>5742126>5746545",False,True
Bk6GGGWpJ5dS9Q9aUn,,,,2022-11-08T00:26:54Z,Aaron Crawford,"concert,music",concerts,,2022-12-11T05:00:00Z,2022-12-11T05:00:00Z,,America/Los_Angeles,0,US,45.5973192,-122.6686751,"{""geometry"": {""coordinates"": [-122.6686751, 45.5973192], ""type"": ""Point""}}",222-224@5xc-jwj-975,,32dDW2TPNbELwMkMnfFdSf7,Ponderosa Lounge,"10350 North Vancouver Way
Portland, OR 97217
United States of America",locality,43,64,0,422,active,,,,2022-11-08T00:18:02Z,"6295630>6255149>6252001>5744337>5742126>5726193,6295630>6255149>6252001>5744337>5742126>5746545",False,True
Co7k3PrKiqTGuKR5Sk,,,,2022-11-08T00:27:25Z,Rodeo Rose,"concert,music",concerts,,2022-12-17T05:00:00Z,2022-12-17T05:00:00Z,,America/Los_Angeles,0,US,45.5973192,-122.6686751,"{""geometry"": {""coordinates"": [-122.6686751, 45.5973192], ""type"": ""Point""}}",222-224@5xc-jwj-975,,32dDW2TPNbELwMkMnfFdSf7,Ponderosa Lounge,"10350 North Vancouver Way
Portland, OR 97217
United States of America",locality,43,64,0,422,active,,,,2022-11-08T00:19:07Z,"6295630>6255149>6252001>5744337>5742126>5726193,6295630>6255149>6252001>5744337>5742126>5746545",False,True
Btc8itQgpKFfz2e5HD,,,,2022-11-08T00:27:40Z,Hit Machine,"concert,music",concerts,,2022-12-18T05:00:00Z,2022-12-18T05:00:00Z,,America/Los_Angeles,0,US,45.5973192,-122.6686751,"{""geometry"": {""coordinates"": [-122.6686751, 45.5973192], ""type"": ""Point""}}",222-224@5xc-jwj-975,,32dDW2TPNbELwMkMnfFdSf7,Ponderosa Lounge,"10350 North Vancouver Way
Portland, OR 97217
United States of America",locality,43,64,0,422,active,,,,2022-11-08T00:19:53Z,"6295630>6255149>6252001>5744337>5742126>5726193,6295630>6255149>6252001>5744337>5742126>5746545",False,True
3j9YDuZ2vJuYuUcNHx,,,,2022-11-27T00:29:49Z,Ural Thomas & The Pain + Hillstomp,"concert,music",concerts,,2023-01-01T05:00:00Z,2023-01-01T05:00:00Z,,America/Los_Angeles,0,US,45.5226309,-122.6569033,"{""geometry"": {""coordinates"": [-122.6569033, 45.5226309], ""type"": ""Point""}}",228-223@5xc-jv7-hbk,,SKPCufCKqzGVsQTV6kYgwV,Doug Fir Lounge,"830 East Burnside Street
Portland, OR 97214
United States of America",locality,39,56,0,273,active,,,,2022-11-08T00:22:13Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
Fyj2qpbGPcozaMSokQ,,,,2022-11-08T12:22:29Z,Early Eyes,"concert,music",concerts,,2023-01-25T05:00:00Z,2023-01-25T05:00:00Z,,America/Los_Angeles,0,US,45.5226309,-122.6569033,"{""geometry"": {""coordinates"": [-122.6569033, 45.5226309], ""type"": ""Point""}}",228-223@5xc-jv7-hbk,,SKPCufCKqzGVsQTV6kYgwV,Doug Fir Lounge,"830 East Burnside Street
Portland, OR 97214
United States of America",locality,39,57,0,289,active,,,,2022-11-08T00:25:22Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
Cr4PLQX4rYxru8x9ze,,,,2022-11-08T00:29:14Z,Spiral Stairs,"concert,music",concerts,,2023-01-26T05:00:00Z,2023-01-26T05:00:00Z,,America/Los_Angeles,0,US,45.5226309,-122.6569033,"{""geometry"": {""coordinates"": [-122.6569033, 45.5226309], ""type"": ""Point""}}",228-223@5xc-jv7-hbk,,SKPCufCKqzGVsQTV6kYgwV,Doug Fir Lounge,"830 East Burnside Street
Portland, OR 97214
United States of America",locality,39,57,0,289,active,,,,2022-11-08T00:25:30Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
